id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.69E+12	1041129;Negative 1A;source+target_gendered_noun+pronoun;name;0 AGMEs	خسرو از زمانی که پسر کوچکی بود، می‌دانست که می‌خواهد پلیس شود.			From the time he was a small boy, Khosro knew that he wanted to be a policeman.		From the time they were a small boy, Khosro knew that they wanted to be a policeman.
1.69E+12	1041159;Positive 2;name;target_only_gendered_pronoun;1 AGME	یادم می آید مانی برایم راجع به زمانی می‌گفت که او و ماری قله فوجی را فتح کرده بودند.	I remember Mani telling me about the time she and Mary had climbed Mt. Fuji.	I remember Mani telling me about the time he and Mary had climbed Mt. Fuji.	I remember Mani telling me about the time they and Mary had climbed Mt. Fuji.		I remember Mani telling me about the time they and Mary had climbed Mt. Fuji.
1.69E+12	1041161;Positive 2;name;target_only_gendered_pronoun;1 AGME	از مهین بابت زمانی که گذاشت، تشکر کردم.	I thanked Mahin for her time.	I thanked Mahin for his time.	I thanked Mahin for their time.		I thanked Mahin for their time.
1.69E+12	1041191;Positive 2;target_only_gendered_pronoun;name;1 AGME	دشوار می‌شد گفت که حسن در اتاقش است یا نه.	It was difficult to tell if Hassan was in her room.	It was difficult to tell if Hassan was in his room.	It was difficult to tell if Hassan was in their room.		It was difficult to tell if Hassan was in their room.
1.69E+12	1041415;Positive 2;target_only_gendered_pronoun;name;1 AGME	سام خود را به خاطر مرگ سوزی مقصّر می‌دانست.	Sam blamed herself for Suzy's death.	Sam blamed himself for Suzy's death.	Sam blamed themselves for Suzy's death.		Sam blamed themselves for Suzy's death.
1.69E+12	1041423;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	برادرم قبل از آنکه از پارکینگ وارد خیابان شود به آیینه بغلش نگاهی کرد .			My brother checked his rearview mirror before pulling out into traffic.		My brother checked their rearview mirror before pulling out into traffic.
1.69E+12	1041432;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	عمویم ادّعا کرد که نمی‌دانسته خانه‌ی ساحلی‌اش برای فعالیت‌های غیرقانونی استفاده می‌شده است.			My uncle claimed that he didn't know his beach house was being used for illegal activities.		My uncle claimed that they didn't know their beach house was being used for illegal activities.
1.69E+12	1041434;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	مادربزرگ از راه‌پله‌ به آپارتمانش رفت.			The grandma climbed up the stairs to her apartment.		The grandma climbed up the stairs to their apartment.
1.69E+12	1041436;Mixed;name;source+target_gendered_noun;target_only_gendered_pronoun;1 AGME	سهیل نمی‌توانست مادرش را در حال شلیک به کسی تصوّر کند.	Soheil couldn't imagine her mother shooting anyone.	Soheil couldn't imagine his mother shooting anyone.	Soheil couldn't imagine their mother shooting anyone.		Soheil couldn't imagine their mother shooting anyone.
1.69E+12	1041451;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	خواهرش تصمیم گرفت مسائل را خود بدست گیرد.	Her sister decided to take matters into her own hands.	His sister decided to take matters into her own hands.	Their sister decided to take matters into her own hands.		Their sister decided to take matters into their own hands.
1.69E+12	1041479;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME;name	هما نمی‌خواست خاله‌اش را به خاطر جرمی که مرتکب نشده بود در زندان ببیند.	Homa didn't want to see her aunt in prison for a crime she didn't commit.	Homa didn't want to see his aunt in prison for a crime she didn't commit.	Homa didn't want to see their aunt in prison for a crime she didn't commit.		Homa didn't want to see their aunt in prison for a crime they didn't commit.
1.69E+12	1041498;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	عمویش که زیاد راجع به دریانوردی نمی‌داند، مگه نه؟	Her uncle doesn't know much about sailing, does he?	His uncle doesn't know much about sailing, does he?	Their uncle doesn't know much about sailing, does he?		Their uncle doesn't know much about sailing, do they?
1.69E+12	1041511;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	مادربزرگش دوباره درش را بررسی کرد تا مطمئن شود قفل است.	Her grandma double-checked her door to make sure it was locked.	His grandma double-checked her door to make sure it was locked.	Their grandma double-checked her door to make sure it was locked.		Their grandma double-checked their door to make sure it was locked.
1.69E+12	1041512;Mixed;source+target_gendered_noun+pronoun;target_only_gendered_pronoun;1 AGME	دخترش چهره‌ی شادی را روی جلد دفترش نقاشی کرد.	Her daughter drew a happy face on the cover of her notebook.	His daughter drew a happy face on the cover of her notebook.	Their daughter drew a happy face on the cover of her notebook.		Their daughter drew a happy face on the cover of their notebook.
1.69E+12	1044418;Positive 2;target_only_gendered_pronoun;name;1 AGME	مهرداد چندان راجع به آشپزی نمی‌داند، مگر نه؟	Mehrdad doesn't know much about cooking, does she?	Mehrdad doesn't know much about cooking, does he?	Mehrdad doesn't know much about cooking, do they?		Mehrdad doesn't know much about cooking, do they?
1.69E+12	1044441;target_only_gendered_noun+pronoun;1 AGME;Positive 4	همسرم امید کمی به بهبودی خودش داشت.	My wife had little hope for her recovery.	My husband had little hope for his recovery.	My spouse had little hope for their recovery.		My spouse had little hope for their recovery.
1.69E+12	1044448;target_only_gendered_noun;1 AGME;Positive 3	نوه‌ام منتقد مشهورتری شد.	My granddaughter became ever more famous as a critic.	My grandson became ever more famous as a critic.	My grandchild became ever more famous as a critic.		My grandchild became ever more famous as a critic.
1.69E+12	1044512;source+target_gendered_noun+pronoun;Negative 1A;0 AGMEs	اگر در سه روز آینده پاسخ خواهرم به دستمان نرسد، به نظرم باید دوباره برایش نامه بنویسیم.			If we don't receive my sister's reply within the next three days, I think we should write her again.		If we don't receive my sister's reply within the next three days, I think we should write them again.
1.69E+12	1044524;source+target_gendered_noun+pronoun;Mixed;target_only_gendered_pronoun;1 AGME	او گفت از دوستان عمویم و خانمش است، اما این باعث اطمینان من نشد.	She said she was a friend of my uncle and his wife, but that didn't convince me.	He said he was a friend of my uncle and his wife, but that didn't convince me.	They said they were a friend of my uncle and his wife, but that didn't convince me.		They said they were a friend of my uncle and their wife, but that didn't convince me.
1.69E+12	1044525;name;target_only_gendered_noun;target_only_gendered_pronoun;multi;2 AGMEs;Positive 5	محکومیت جان و همسرش مادام العمر است.	John and her wife have a life sentence.	John and his husband have a life sentence.	John and their spouse have a life sentence.	John and her husband have a life sentence|John and his wife have a life sentence.|John and their wife have a life sentence.|John and their husband have a life sentence.|John and her spouse have a life sentence|John and his spouse have a life sentence.|	John and their spouse have a life sentence.
1.69E+12	1044539;Negative 1A;source+target_gendered_noun+pronoun;0 AGMEs	پدرم باید دکترش را ببیند.			My father has to see his doctor.		My father has to see their doctor.
1.69E+12	1044595;source+target_gendered_noun+pronoun;Mixed;target_only_gendered_pronoun;1 AGME	برادرش بعد از تصادف بیناییش را از دست داد.	In the aftermath of the accident her brother lost his sight.	In the aftermath of the accident his brother lost his sight.	In the aftermath of the accident their brother lost his sight.		In the aftermath of the accident their brother lost their sight.
1.69E+12	1053456;multi;2 AGMEs;name;Positive 5;target_only_gendered_pronoun	بهاره ازش خواهش کرد که با او بماند ولی او سریعا خانه را ترک کرد.	Bahareh begged her to stay with her, but she left home as quickly as she could.	Bahareh begged him to stay with him, but he left home as quickly as he could.	Bahareh begged them to stay with them, but they left home as quickly as they could.	Bahareh begged her to stay with him, but she left home as quickly as she could.|Bahareh begged him to stay with her, but he left home as quickly as he could.|Bahareh begged her to stay with them, but she left home as quickly as she could.|Bahareh begged them to stay with him, but they left home as quickly as they could.|Bahareh begged them to stay with her, but they left home as quickly as they could.|Bahareh begged him to stay with them, but he left home as quickly as he could.	Bahareh begged them to stay with them, but they left home as quickly as they could.
