id	labels	source	female translation	male translation	neutral translation	variants	all gender neutral pronouns
1.68737E+12	Positive 4;target_only_gendered_noun+pronoun;1 AGME;name	Kollegani Sörensen pyysi Yhdysvaltojen matkansa jälkeen saada tarkistaa tietonsa, jotta voisi muuttaa niitä tarvittaessa.	My colleague, Mrs. Sörensen, has asked, after having travelled to the United States, to peruse her details with a view to changing them if need be.	My colleague, Mr. Sörensen, has asked, after having travelled to the United States, to peruse his details with a view to changing them if need be.	My colleague Sörensen has asked, after having travelled to the United States, to peruse their details with a view to changing them if need be.		My colleague Sörensen has asked, after having travelled to the United States, to peruse their details with a view to changing them if need be.
1.68737E+12	Positive 3;target_only_gendered_noun;1 AGME	Arvoisa puhemies, ei ole ensimmäinen kerta, kun parlamenttia pyydetään kiinnittämään huomiota tähän tärkeään ja hankalaan kysymykseen.	Madam President, this is not the first time that this House has been asked to give its attention to this important and complex issue.	Mr. President, this is not the first time that this House has been asked to give its attention to this important and complex issue.	Honored President, this is not the first time that this House has been asked to give its attention to this important and complex issue.		Honored President, this is not the first time that this House has been asked to give its attention to this important and complex issue.
1.68737E+12	Positive 3;target_only_gendered_noun;1 AGME	Arvoisa puhemies, keskustelemme jälleen kerran parlamentissa aiheesta, jonka tunnemme jo liiankin hyvin.	Madam President, we are once again debating an issue in this House with which we are all only too familiar.	Mr. President, we are once again debating an issue in this House with which we are all only too familiar.	Honored President, we are once again debating an issue in this House with which we are all only too familiar.		Honored President, we are once again debating an issue in this House with which we are all only too familiar.
1.68737E+12	Positive 1;target_only_gendered_pronoun;1 AGME	Eurooppalainen johtaja, joka joutuu samanlaisen väärinkäsityksen uhriksi ja jota näin ollen pidetään epäiltynä väärin perustein, voi olla vaarassa menettää uransa.	A European manager who is a victim of a similar misunderstanding and thus unfairly considered a suspect could see her career ruined.	A European manager who is a victim of a similar misunderstanding and thus unfairly considered a suspect could see his career ruined.	A European manager who is a victim of a similar misunderstanding and thus unfairly considered a suspect could see their career ruined.		A European manager who is a victim of a similar misunderstanding and thus unfairly considered a suspect could see their career ruined.
1.68737E+12	Positive 3;target_only_gendered_noun;1 AGME	Arvoisa puhemies, kiitän esittelijää hänen merkittävästä työpanoksestaan tässä asiassa ja totean, että ryhmäni tukee tätä mietintöä.	Madam President, I wish to thank the rapporteur for her considerable work on this issue and to say that my Group will support this report.	Mr. President, I wish to thank the rapporteur for her considerable work on this issue and to say that my Group will support this report.	Honored President, I wish to thank the rapporteur for her considerable work on this issue and to say that my Group will support this report.		Honored President, I wish to thank the rapporteur for their considerable work on this issue and to say that my Group will support this report.
1.68738E+12	Positive 5;2 AGMEs;name;target_only_gendered_noun+pronoun;target_only_gendered_noun	– Arvoisa puhemies, aluksi onnittelen lämpimästi jäsen Boogerd-Quaakia hänen erinomaisista ja selkeistä poliittisista analyyseistään ja sinnikkyydestään.	Madam President, first of all, I should like to warmly congratulate Mrs. Boogerd-Quaak on her excellent and clear political analyses and on her perseverance.	Mr. President, first of all, I should like to warmly congratulate Mr. Boogerd-Quaak on his excellent and clear political analyses and on his perseverance.	Honored President, first of all, I should like to warmly congratulate member Boogerd-Quaak on their excellent and clear political analyses and on their perseverance.	Madam President, first of all, I should like to warmly congratulate Mr. Boogerd-Quaak on his excellent and clear political analyses and on his perseverance. | Honored President, first of all, I should like to warmly congratulate Mr. Boogerd-Quaak on his excellent and clear political analyses and on his perseverance. | Mr. President, first of all, I should like to warmly congratulate Mrs. Boogerd-Quaak on her excellent and clear political analyses and on her perseverance. | Honored President, first of all, I should like to warmly congratulate Mrs. Boogerd-Quaak on her excellent and clear political analyses and on her perseverance. | Mr. President, first of all, I should like to warmly congratulate member Boogerd-Quaak on their excellent and clear political analyses and on their perseverance. | Madam President, first of all, I should like to warmly congratulate member Boogerd-Quaak on their excellent and clear political analyses and on their perseverance.	Honored President, first of all, I should like to warmly congratulate member Boogerd-Quaak on their excellent and clear political analyses and on their perseverance.
1.68737E+12	Positive 2;target_only_gendered_pronoun;name;1 AGME	Komission jäsen Bolkestein osoitti tämän juuri puheenvuorossaan.	Commissioner Bolkestein has just shown this through her speech.	Commissioner Bolkestein has just shown this through his speech.	Commissioner Bolkestein has just shown this through their speech.		Commissioner Bolkestein has just shown this through their speech.
1.68737E+12	Positive 3;target_only_gendered_noun;1 AGME;name	Kuten saattoi odottaakin, esittelijä Bösch on laatinut kattavan mietinnön, jossa käsitellään lukuisia petostentorjuntaan liittyviä kysymyksiä useista näkökulmista.	As one would expect of him, Mrs. Bösch has produced a comprehensive report dealing with a whole range of issues related to fraud prevention, and from various angles.	As one would expect of him, Mr. Bösch has produced a comprehensive report dealing with a whole range of issues related to fraud prevention, and from various angles.	As one would expect of him, Bösch has produced a comprehensive report dealing with a whole range of issues related to fraud prevention, and from various angles.		As one would expect of them, Bösch has produced a comprehensive report dealing with a whole range of issues related to fraud prevention, and from various angles.
1.68737E+12	Positive 4;target_only_gendered_noun+pronoun;1 AGME;name	Haluaisin myös vastata jäsen Staunerin esittämiin kysymyksiin ja hänen lausuntoihinsa väitteestä, jonka mukaan vuonna 2002 hukattiin 1,8 miljardia euroa.	One thing I would like to do is to respond to the questions that Mrs. Stauner raised, and the statements she made, about the claim that EUR 1.8 billion went missing in 2002.	One thing I would like to do is to respond to the questions that Mr. Stauner raised, and the statements he made, about the claim that EUR 1.8 billion went missing in 2002.	One thing I would like to do is to respond to the questions that member Stauner raised, and the statements they made, about the claim that EUR 1.8 billion went missing in 2002.		One thing I would like to do is to respond to the questions that member Stauner raised, and the statements they made, about the claim that EUR 1.8 billion went missing in 2002.
1.68738E+12	Positive 1;target_only_gendered_pronoun;1 AGME	Pyydän häntä toimittamaan teille kaikki haluamanne lisätiedot.	I will be asking her to make available to you any further information you may wish to have.	I will be asking him to make available to you any further information you may wish to have.	I will be asking them to make available to you any further information you may wish to have.		I will be asking them to make available to you any further information you may wish to have.
1.68738E+12	Positive 1;target_only_gendered_pronoun;1 AGME	Kerron hänelle joka tapauksessa, että parlamentti suhtautuu kriittisesti tähän kysymykseen.	In any case, I will tell her about the critical tone your House has adopted on this issue.	In any case, I will tell him about the critical tone your House has adopted on this issue.	In any case, I will tell them about the critical tone your House has adopted on this issue.		In any case, I will tell them about the critical tone your House has adopted on this issue.
